  0.0000000000    0.0150000000
  0.0002500000    0.0010000000    179    30
  0.0016350243    0.0016350243    0.0016350243    0.0016350243    0.0016350243
  0.0016350243    0.0016350243    0.0016350243    0.0016350243    0.0016350243
  0.0016350243    0.0016350243    0.0016350243    0.0016350243    0.0016350243
  0.0016350243    0.0016350243    0.0016350243    0.0016350243    0.0016350243
  0.0016350243    0.0016350243    0.0016350243    0.0016350243    0.0016350243
  0.0016350243    0.0016350243    0.0016350243    0.0016350243    0.0016350243
  0.0016350243    0.0016350243    0.0016350243    0.0016350243    0.0016350243
  0.0016350243    0.0016350243    0.0016350243    0.0016350243    0.0016350243
  0.0016350243    0.0016350243    0.0016350243    0.0016350243    0.0016350243
  0.0000642119    0.0000664413    0.0000727635    0.0000823180    0.0000942714
  0.0001078307    0.0001225691    0.0001382561    0.0001544243    0.0001712023
  0.0001883124    0.0002057070    0.0002234134    0.0002413705    0.0002595173
  0.0002778336    0.0002963870    0.0003150353    0.0003339072    0.0003528943
  0.0003720372    0.0003913563    0.0004107771    0.0004303876    0.0004501269
  0.0004700084    0.0004900526    0.0005102391    0.0005306153    0.0005511203
  0.0005717947    0.0005926181    0.0006136110    0.0006347868    0.0006561320
  0.0006776738    0.0006993985    0.0007213129    0.0007434171    0.0007657042
  0.0007882285    0.0008109832    0.0008339480    0.0008571499    0.0008805958
  0.0009042687    0.0009282261    0.0009524310    0.0009769441    0.0010017181
  0.0010268174    0.0010522351    0.0010779477    0.0011040160    0.0011304874
  0.0011572503    0.0011844638    0.0012120499    0.0012400867    0.0012685809
  0.0012975189    0.0013269720    0.0013569095    0.0013874163    0.0014184956
  0.0014501712    0.0014824940    0.0015155418    0.0015492368    0.0015837348
  0.0016190188    0.0016552040    0.0016908065    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0016908201    0.0016908201    0.0016908201    0.0016908201    0.0016908201
  0.0000686571    0.0000706561    0.0000765650    0.0000855978    0.0000969209
  0.0001099449    0.0001242021    0.0001394148    0.0001552442    0.0001716157
  0.0001884140    0.0002055105    0.0002229187    0.0002405980    0.0002584535
  0.0002765868    0.0002948217    0.0003132599    0.0003318946    0.0003506174
  0.0003694825    0.0003885442    0.0004077413    0.0004270740    0.0004465558
  0.0004661866    0.0004859259    0.0005058413    0.0005258787    0.0005460923
  0.0005664414    0.0005870074    0.0006076276    0.0006284442    0.0006494439
  0.0006706400    0.0006919582    0.0007134863    0.0007351907    0.0007570780
  0.0007791619    0.0008014219    0.0008239327    0.0008466128    0.0008695166
  0.0008926575    0.0009160424    0.0009396882    0.0009635542    0.0009876912
  0.0010120858    0.0010367616    0.0010617422    0.0010870347    0.0011126320
  0.0011385376    0.0011648058    0.0011914603    0.0012184603    0.0012458398
  0.0012736225    0.0013018524    0.0013305160    0.0013596810    0.0013892933
  0.0014194273    0.0014501238    0.0014813963    0.0015132413    0.0015457267
  0.0015788897    0.0016127778    0.0016474113    0.0016828308    0.0017191110
  0.0017461483    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0017461584    0.0017461584    0.0017461584    0.0017461584    0.0017461584
  0.0000731498    0.0000750539    0.0000805291    0.0000890198    0.0000997805
  0.0001123166    0.0001261130    0.0001408243    0.0001562606    0.0001722594
  0.0001887189    0.0002055376    0.0002226477    0.0002400627    0.0002576539
  0.0002754754    0.0002934935    0.0003116878    0.0003300244    0.0003485574
  0.0003671718    0.0003859692    0.0004049292    0.0004240044    0.0004432218
  0.0004626155    0.0004820837    0.0005017417    0.0005215622    0.0005414302
  0.0005615219    0.0005817219    0.0006021185    0.0006226573    0.0006433046
  0.0006641551    0.0006850802    0.0007062764    0.0007275877    0.0007490753
  0.0007707458    0.0007926128    0.0008146627    0.0008369092    0.0008593386
  0.0008820323    0.0009048955    0.0009279754    0.0009512790    0.0009748536
  0.0009986586    0.0010227076    0.0010470039    0.0010716220    0.0010964672
  0.0011216275    0.0011471096    0.0011728797    0.0011989989    0.0012254669
  0.0012522840    0.0012794433    0.0013070599    0.0013350188    0.0013634351
  0.0013922985    0.0014216330    0.0014514316    0.0014817385    0.0015126009
  0.0015440665    0.0015760945    0.0016087121    0.0016420547    0.0016760817
  0.0017108371    0.0017464091    0.0017828011    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0018011647    0.0018011647    0.0018011647    0.0018011647    0.0018011647
  0.0000777915    0.0000795466    0.0000846626    0.0000926315    0.0001028976
  0.0001148509    0.0001281324    0.0001424574    0.0001574736    0.0001731268
  0.0001892543    0.0002057477    0.0002225799    0.0002396426    0.0002570237
  0.0002745742    0.0002923416    0.0003103325    0.0003284048    0.0003466736
  0.0003650915    0.0003836449    0.0004023678    0.0004212396    0.0004402064
  0.0004593087    0.0004786210    0.0004979808    0.0005174829    0.0005371205
  0.0005569547    0.0005768498    0.0005969346    0.0006171685    0.0006375651
  0.0006580768    0.0006787309    0.0006995272    0.0007205540    0.0007416824
  0.0007630141    0.0007844609    0.0008061314    0.0008279849    0.0008499942
  0.0008722000    0.0008946294    0.0009172418    0.0009400439    0.0009631036
  0.0009863258    0.0010098327    0.0010335496    0.0010575511    0.0010817830
  0.0011062792    0.0011310194    0.0011560509    0.0011814077    0.0012070355
  0.0012330326    0.0012593076    0.0012859790    0.0013129722    0.0013403144
  0.0013680870    0.0013962627    0.0014248720    0.0014538745    0.0014833919
  0.0015133734    0.0015439039    0.0015749121    0.0016064962    0.0016387038
  0.0016715247    0.0017049621    0.0017391280    0.0017740427    0.0018096927
  0.0018461862    0.0018557611    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0018557882    0.0018557882    0.0018557882    0.0018557882    0.0018557882
  0.0000824536    0.0000841070    0.0000889181    0.0000964059    0.0001061637
  0.0001176224    0.0001304566    0.0001443073    0.0001589779    0.0001741839
  0.0001899929    0.0002061814    0.0002226883    0.0002395138    0.0002565968
  0.0002739440    0.0002914471    0.0003091738    0.0003270225    0.0003450202
  0.0003632281    0.0003815714    0.0004000706    0.0004186986    0.0004374214
  0.0004562933    0.0004753346    0.0004944504    0.0005137424    0.0005331293
  0.0005526924    0.0005723910    0.0005921845    0.0006121270    0.0006322254
  0.0006524119    0.0006727813    0.0006933066    0.0007139742    0.0007348180
  0.0007557702    0.0007768986    0.0007981829    0.0008196568    0.0008413206
  0.0008631198    0.0008851359    0.0009072943    0.0009296492    0.0009522344
  0.0009750230    0.0009980284    0.0010212033    0.0010446559    0.0010682847
  0.0010921846    0.0011163284    0.0011407094    0.0011653818    0.0011903185
  0.0012155262    0.0012410388    0.0012669004    0.0012930161    0.0013195113
  0.0013463047    0.0013734843    0.0014010365    0.0014289954    0.0014573337
  0.0014860888    0.0015152979    0.0015449881    0.0015751459    0.0016058118
  0.0016370233    0.0016687498    0.0017011166    0.0017340865    0.0017676832
  0.0018019677    0.0018369875    0.0018727492    0.0019093512    0.0019100288
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0019100457    0.0019100457    0.0019100457    0.0019100457    0.0019100457
  0.0000872715    0.0000888029    0.0000932956    0.0001003700    0.0001096467
  0.0001206514    0.0001329774    0.0001463334    0.0001606313    0.0001755527
  0.0001909280    0.0002068048    0.0002230678    0.0002395816    0.0002564206
  0.0002734426    0.0002907424    0.0003081709    0.0003258570    0.0003436582
  0.0003615882    0.0003797147    0.0003979429    0.0004163336    0.0004348735
  0.0004535353    0.0004723395    0.0004912113    0.0005102933    0.0005294498
  0.0005487350    0.0005681558    0.0005877121    0.0006074175    0.0006272448
  0.0006472348    0.0006672858    0.0006875062    0.0007078892    0.0007283670
  0.0007490617    0.0007698784    0.0007908374    0.0008119455    0.0008332704
  0.0008546766    0.0008763064    0.0008981056    0.0009200607    0.0009422123
  0.0009645537    0.0009870780    0.0010097785    0.0010327229    0.0010558706
  0.0010792487    0.0011028166    0.0011266419    0.0011507180    0.0011749973
  0.0011995613    0.0012244031    0.0012495023    0.0012748930    0.0013005954
  0.0013265823    0.0013529217    0.0013795456    0.0014065592    0.0014338811
  0.0014616197    0.0014897107    0.0015182286    0.0015471938    0.0015765587
  0.0016064183    0.0016367285    0.0016675639    0.0016989211    0.0017308170
  0.0017633125    0.0017964247    0.0018301909    0.0018645940    0.0018996950
  0.0019356261    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0019639645    0.0019639645    0.0019639645    0.0019639645    0.0019639645
  0.0000921369    0.0000935599    0.0000977679    0.0001044968    0.0001132924
  0.0001238227    0.0001357015    0.0001486577    0.0001624880    0.0001769892
  0.0001921138    0.0002076450    0.0002235354    0.0002398052    0.0002564138
  0.0002731986    0.0002902138    0.0003074255    0.0003248066    0.0003424114
  0.0003601381    0.0003780477    0.0003960658    0.0004142330    0.0004325289
  0.0004509874    0.0004695815    0.0004882501    0.0005070475    0.0005259939
  0.0005450623    0.0005642459    0.0005835854    0.0006030807    0.0006226370
  0.0006423085    0.0006621833    0.0006820987    0.0007021835    0.0007224581
  0.0007428072    0.0007632987    0.0007839663    0.0008047626    0.0008257080
  0.0008468364    0.0008680732    0.0008894659    0.0009111296    0.0009329018
  0.0009548026    0.0009768865    0.0009992007    0.0010217047    0.0010443510
  0.0010672886    0.0010903279    0.0011136383    0.0011371926    0.0011609366
  0.0011848974    0.0012091294    0.0012335781    0.0012583454    0.0012833159
  0.0013085778    0.0013341785    0.0013600300    0.0013861728    0.0014126477
  0.0014394681    0.0014666409    0.0014941458    0.0015220301    0.0015503278
  0.0015790185    0.0016081022    0.0016376603    0.0016676622    0.0016981350
  0.0017291398    0.0017606325    0.0017926809    0.0018253221    0.0018585699
  0.0018924681    0.0019269966    0.0019622569    0.0019982253    0.0020175579
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0020175376    0.0020175376    0.0020175376    0.0020175376    0.0020175376
  0.0000970564    0.0000984185    0.0001024029    0.0001087048    0.0001170803
  0.0001271498    0.0001386085    0.0001511310    0.0001645683    0.0001787443
  0.0001934555    0.0002086615    0.0002243079    0.0002403066    0.0002565426
  0.0002730902    0.0002898682    0.0003068631    0.0003240477    0.0003414153
  0.0003588709    0.0003765705    0.0003944260    0.0004123424    0.0004304554
  0.0004486767    0.0004670065    0.0004855057    0.0005040998    0.0005228091
  0.0005416742    0.0005606545    0.0005797297    0.0005989336    0.0006183002
  0.0006377413    0.0006572976    0.0006770300    0.0006968506    0.0007168270
  0.0007369458    0.0007571390    0.0007775559    0.0007980744    0.0008187014
  0.0008395045    0.0008604432    0.0008815309    0.0009027677    0.0009241197
  0.0009457563    0.0009674810    0.0009893819    0.0010114522    0.0010336987
  0.0010561620    0.0010787676    0.0011016375    0.0011246361    0.0011479397
  0.0011713449    0.0011950212    0.0012189211    0.0012430649    0.0012674662
  0.0012921250    0.0013169939    0.0013421542    0.0013675652    0.0013932879
  0.0014193087    0.0014456345    0.0014722991    0.0014992822    0.0015266041
  0.0015542784    0.0015823727    0.0016108059    0.0016396288    0.0016688819
  0.0016985992    0.0017287400    0.0017594128    0.0017905396    0.0018221881
  0.0018543618    0.0018871521    0.0019205388    0.0019545353    0.0019891891
  0.0020245375    0.0020606143    0.0020708194    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0020708329    0.0020708329    0.0020708329    0.0020708329    0.0020708329
  0.0001020980    0.0001033448    0.0001071124    0.0001130823    0.0001210783
  0.0001306870    0.0001417120    0.0001538212    0.0001668723    0.0001806484
  0.0001950209    0.0002099219    0.0002252633    0.0002409097    0.0002569356
  0.0002732189    0.0002897463    0.0003064768    0.0003234311    0.0003405818
  0.0003578748    0.0003753440    0.0003929013    0.0004106280    0.0004285377
  0.0004465693    0.0004647094    0.0004829714    0.0005013622    0.0005199156
  0.0005385300    0.0005572799    0.0005761450    0.0005951389    0.0006142615
  0.0006334722    0.0006528252    0.0006722934    0.0006919039    0.0007116432
  0.0007314705    0.0007514063    0.0007715115    0.0007917183    0.0008121149
  0.0008326131    0.0008532671    0.0008740499    0.0008949750    0.0009160356
  0.0009372386    0.0009586312    0.0009802069    0.0010019383    0.0010238053
  0.0010458282    0.0010681018    0.0010904567    0.0011130623    0.0011358712
  0.0011588156    0.0011820514    0.0012054024    0.0012290245    0.0012528227
  0.0012768513    0.0013011578    0.0013257285    0.0013504687    0.0013755273
  0.0014008773    0.0014264509    0.0014523024    0.0014785536    0.0015049946
  0.0015317947    0.0015589336    0.0015864588    0.0016142889    0.0016424985
  0.0016711215    0.0017000832    0.0017295261    0.0017593857    0.0017896790
  0.0018204839    0.0018517834    0.0018835675    0.0019159140    0.0019488060
  0.0019823248    0.0020164365    0.0020512258    0.0020866724    0.0021228475
  0.0021237759    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0021237793    0.0021237793    0.0021237793    0.0021237793    0.0021237793
  0.0001071869    0.0001083457    0.0001119032    0.0001176156    0.0001252118
  0.0001344140    0.0001449646    0.0001567011    0.0001693117    0.0001827084
  0.0001968098    0.0002113517    0.0002263611    0.0002417500    0.0002575522
  0.0002735239    0.0002898140    0.0003062871    0.0003229771    0.0003399313
  0.0003569871    0.0003742395    0.0003916206    0.0004092050    0.0004268572
  0.0004446923    0.0004626020    0.0004806946    0.0004988482    0.0005171915
  0.0005356094    0.0005541493    0.0005728043    0.0005915949    0.0006105007
  0.0006295149    0.0006486375    0.0006678414    0.0006872215    0.0007067101
  0.0007263341    0.0007460598    0.0007658804    0.0007858704    0.0008059485
  0.0008261688    0.0008465247    0.0008670433    0.0008876634    0.0009084259
  0.0009293578    0.0009504184    0.0009716213    0.0009930208    0.0010145219
  0.0010362195    0.0010580322    0.0010800483    0.0011022338    0.0011246294
  0.0011471333    0.0011698948    0.0011928325    0.0012159734    0.0012392837
  0.0012627906    0.0012865685    0.0013105158    0.0013347206    0.0013591626
  0.0013838960    0.0014087852    0.0014340200    0.0014595191    0.0014852553
  0.0015112762    0.0015376223    0.0015642327    0.0015912022    0.0016185377
  0.0016461577    0.0016741640    0.0017025227    0.0017313015    0.0017604597
  0.0017900178    0.0018200434    0.0018504892    0.0018814093    0.0019128342
  0.0019448012    0.0019772527    0.0020102836    0.0020439413    0.0020781615
  0.0021130423    0.0021486143    0.0021764139    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0021764241    0.0021764241    0.0021764241    0.0021764241    0.0021764241
  0.0001123843    0.0001134550    0.0001168025    0.0001222099    0.0001294334
  0.0001382764    0.0001484273    0.0001597640    0.0001719816    0.0001850530
  0.0001987343    0.0002129509    0.0002276486    0.0002427800    0.0002582705
  0.0002740118    0.0002900376    0.0003063278    0.0003228212    0.0003394840
  0.0003563163    0.0003733382    0.0003905567    0.0004078972    0.0004253867
  0.0004429372    0.0004607114    0.0004786278    0.0004965781    0.0005147114
  0.0005329125    0.0005512965    0.0005697076    0.0005882745    0.0006069703
  0.0006258015    0.0006447073    0.0006637350    0.0006828509    0.0007021158
  0.0007214620    0.0007409776    0.0007605814    0.0007803410    0.0008001683
  0.0008201583    0.0008402296    0.0008604635    0.0008807991    0.0009012769
  0.0009219513    0.0009427138    0.0009635847    0.0009846114    0.0010058279
  0.0010271460    0.0010486539    0.0010703447    0.0010921507    0.0011140923
  0.0011362710    0.0011585784    0.0011810824    0.0012037829    0.0012266596
  0.0012497124    0.0012729957    0.0012964754    0.0013201856    0.0013440651
  0.0013681412    0.0013925425    0.0014171064    0.0014419482    0.0014670814
  0.0014924178    0.0015180253    0.0015439242    0.0015700942    0.0015966029
  0.0016233691    0.0016505013    0.0016779926    0.0017057685    0.0017339442
  0.0017624519    0.0017913188    0.0018206533    0.0018503333    0.0018805012
